geoid,geoid2,geo_description,geo_unit,start_year,year,area_deprivation_index_percent
Geographic Identifier,GEOID2,Geographic Description,Geographic Unit,Start Year,Year,Area Deprivation Index (%)
15000US390070012003,390070012003,"Block Group 3, Census Tract 12, Ashtabula County, Ohio",Block Group,2020,2020,58.0
15000US390070012004,390070012004,"Block Group 4, Census Tract 12, Ashtabula County, Ohio",Block Group,2020,2020,65.0
15000US390070012005,390070012005,"Block Group 5, Census Tract 12, Ashtabula County, Ohio",Block Group,2020,2020,96.0
15000US390070012006,390070012006,"Block Group 6, Census Tract 12, Ashtabula County, Ohio",Block Group,2020,2020,65.0
15000US390070013011,390070013011,"Block Group 1, Census Tract 13.01, Ashtabula County, Ohio",Block Group,2020,2020,78.0
15000US390070013012,390070013012,"Block Group 2, Census Tract 13.01, Ashtabula County, Ohio",Block Group,2020,2020,63.0
15000US390070013013,390070013013,"Block Group 3, Census Tract 13.01, Ashtabula County, Ohio",Block Group,2020,2020,65.0
15000US390070013014,390070013014,"Block Group 4, Census Tract 13.01, Ashtabula County, Ohio",Block Group,2020,2020,58.0
15000US390070013021,390070013021,"Block Group 1, Census Tract 13.02, Ashtabula County, Ohio",Block Group,2020,2020,81.0
15000US390070013022,390070013022,"Block Group 2, Census Tract 13.02, Ashtabula County, Ohio",Block Group,2020,2020,78.0
15000US390070013023,390070013023,"Block Group 3, Census Tract 13.02, Ashtabula County, Ohio",Block Group,2020,2020,76.0
15000US390070014001,390070014001,"Block Group 1, Census Tract 14, Ashtabula County, Ohio",Block Group,2020,2020,83.0
15000US390070014002,390070014002,"Block Group 2, Census Tract 14, Ashtabula County, Ohio",Block Group,2020,2020,72.0
15000US390070014003,390070014003,"Block Group 3, Census Tract 14, Ashtabula County, Ohio",Block Group,2020,2020,57.0
15000US390070014004,390070014004,"Block Group 4, Census Tract 14, Ashtabula County, Ohio",Block Group,2020,2020,77.0
15000US390070014005,390070014005,"Block Group 5, Census Tract 14, Ashtabula County, Ohio",Block Group,2020,2020,78.0
15000US390079900000,390079900000,"Block Group 0, Census Tract 9900, Ashtabula County, Ohio",Block Group,2020,2020,
15000US390099726001,390099726001,"Block Group 1, Census Tract 9726, Athens County, Ohio",Block Group,2020,2020,65.0
15000US390099726002,390099726002,"Block Group 2, Census Tract 9726, Athens County, Ohio",Block Group,2020,2020,88.0
15000US390099726003,390099726003,"Block Group 3, Census Tract 9726, Athens County, Ohio",Block Group,2020,2020,93.0
15000US390099726004,390099726004,"Block Group 4, Census Tract 9726, Athens County, Ohio",Block Group,2020,2020,88.0
15000US390099726005,390099726005,"Block Group 5, Census Tract 9726, Athens County, Ohio",Block Group,2020,2020,74.0
15000US390099727001,390099727001,"Block Group 1, Census Tract 9727, Athens County, Ohio",Block Group,2020,2020,71.0
15000US390099727002,390099727002,"Block Group 2, Census Tract 9727, Athens County, Ohio",Block Group,2020,2020,88.0
15000US390099727003,390099727003,"Block Group 3, Census Tract 9727, Athens County, Ohio",Block Group,2020,2020,62.0
15000US390099727004,390099727004,"Block Group 4, Census Tract 9727, Athens County, Ohio",Block Group,2020,2020,64.0
15000US390099728001,390099728001,"Block Group 1, Census Tract 9728, Athens County, Ohio",Block Group,2020,2020,83.0
15000US390099728002,390099728002,"Block Group 2, Census Tract 9728, Athens County, Ohio",Block Group,2020,2020,90.0
15000US390099728003,390099728003,"Block Group 3, Census Tract 9728, Athens County, Ohio",Block Group,2020,2020,82.0
15000US390099729001,390099729001,"Block Group 1, Census Tract 9729, Athens County, Ohio",Block Group,2020,2020,63.0
15000US390099729002,390099729002,"Block Group 2, Census Tract 9729, Athens County, Ohio",Block Group,2020,2020,92.0
15000US390099729003,390099729003,"Block Group 3, Census Tract 9729, Athens County, Ohio",Block Group,2020,2020,48.0
15000US390099729004,390099729004,"Block Group 4, Census Tract 9729, Athens County, Ohio",Block Group,2020,2020,66.0
15000US390099730001,390099730001,"Block Group 1, Census Tract 9730, Athens County, Ohio",Block Group,2020,2020,18.0
15000US390099730002,390099730002,"Block Group 2, Census Tract 9730, Athens County, Ohio",Block Group,2020,2020,68.0
15000US390099730003,390099730003,"Block Group 3, Census Tract 9730, Athens County, Ohio",Block Group,2020,2020,68.0
15000US390099730004,390099730004,"Block Group 4, Census Tract 9730, Athens County, Ohio",Block Group,2020,2020,15.0
15000US390099731011,390099731011,"Block Group 1, Census Tract 9731.01, Athens County, Ohio",Block Group,2020,2020,91.0
15000US390099731012,390099731012,"Block Group 2, Census Tract 9731.01, Athens County, Ohio",Block Group,2020,2020,92.0
15000US390099732001,390099732001,"Block Group 1, Census Tract 9732, Athens County, Ohio",Block Group,2020,2020,50.0
15000US390099732002,390099732002,"Block Group 2, Census Tract 9732, Athens County, Ohio",Block Group,2020,2020,74.0
15000US390099732003,390099732003,"Block Group 3, Census Tract 9732, Athens County, Ohio",Block Group,2020,2020,40.0
15000US390099732004,390099732004,"Block Group 4, Census Tract 9732, Athens County, Ohio",Block Group,2020,2020,86.0
15000US390099733001,390099733001,"Block Group 1, Census Tract 9733, Athens County, Ohio",Block Group,2020,2020,53.0
15000US390099733002,390099733002,"Block Group 2, Census Tract 9733, Athens County, Ohio",Block Group,2020,2020,38.0
15000US390099733003,390099733003,"Block Group 3, Census Tract 9733, Athens County, Ohio",Block Group,2020,2020,25.0
15000US390099734001,390099734001,"Block Group 1, Census Tract 9734, Athens County, Ohio",Block Group,2020,2020,66.0
15000US390099734002,390099734002,"Block Group 2, Census Tract 9734, Athens County, Ohio",Block Group,2020,2020,88.0
15000US390099734003,390099734003,"Block Group 3, Census Tract 9734, Athens County, Ohio",Block Group,2020,2020,83.0
15000US390099735001,390099735001,"Block Group 1, Census Tract 9735, Athens County, Ohio",Block Group,2020,2020,78.0
15000US390099735002,390099735002,"Block Group 2, Census Tract 9735, Athens County, Ohio",Block Group,2020,2020,71.0
15000US390099735003,390099735003,"Block Group 3, Census Tract 9735, Athens County, Ohio",Block Group,2020,2020,71.0
15000US390099736001,390099736001,"Block Group 1, Census Tract 9736, Athens County, Ohio",Block Group,2020,2020,66.0
15000US390099736002,390099736002,"Block Group 2, Census Tract 9736, Athens County, Ohio",Block Group,2020,2020,55.0
15000US390099736003,390099736003,"Block Group 3, Census Tract 9736, Athens County, Ohio",Block Group,2020,2020,68.0
15000US390099737001,390099737001,"Block Group 1, Census Tract 9737, Athens County, Ohio",Block Group,2020,2020,71.0
15000US390099737002,390099737002,"Block Group 2, Census Tract 9737, Athens County, Ohio",Block Group,2020,2020,62.0
15000US390099737003,390099737003,"Block Group 3, Census Tract 9737, Athens County, Ohio",Block Group,2020,2020,38.0
15000US390099738001,390099738001,"Block Group 1, Census Tract 9738, Athens County, Ohio",Block Group,2020,2020,82.0
15000US390099738002,390099738002,"Block Group 2, Census Tract 9738, Athens County, Ohio",Block Group,2020,2020,73.0
15000US390099738003,390099738003,"Block Group 3, Census Tract 9738, Athens County, Ohio",Block Group,2020,2020,63.0
15000US390099738004,390099738004,"Block Group 4, Census Tract 9738, Athens County, Ohio",Block Group,2020,2020,50.0
15000US390099739011,390099739011,"Block Group 1, Census Tract 9739.01, Athens County, Ohio",Block Group,2020,2020,60.0
15000US390099739012,390099739012,"Block Group 2, Census Tract 9739.01, Athens County, Ohio",Block Group,2020,2020,93.0
15000US390099739021,390099739021,"Block Group 1, Census Tract 9739.02, Athens County, Ohio",Block Group,2020,2020,89.0
15000US390110401001,390110401001,"Block Group 1, Census Tract 401, Auglaize County, Ohio",Block Group,2020,2020,41.0
15000US390110401002,390110401002,"Block Group 2, Census Tract 401, Auglaize County, Ohio",Block Group,2020,2020,39.0
15000US390110401003,390110401003,"Block Group 3, Census Tract 401, Auglaize County, Ohio",Block Group,2020,2020,64.0
15000US390110401004,390110401004,"Block Group 4, Census Tract 401, Auglaize County, Ohio",Block Group,2020,2020,33.0
15000US390110402001,390110402001,"Block Group 1, Census Tract 402, Auglaize County, Ohio",Block Group,2020,2020,71.0
15000US390110402002,390110402002,"Block Group 2, Census Tract 402, Auglaize County, Ohio",Block Group,2020,2020,72.0
15000US390110402003,390110402003,"Block Group 3, Census Tract 402, Auglaize County, Ohio",Block Group,2020,2020,59.0
15000US390110402004,390110402004,"Block Group 4, Census Tract 402, Auglaize County, Ohio",Block Group,2020,2020,37.0
15000US390110403001,390110403001,"Block Group 1, Census Tract 403, Auglaize County, Ohio",Block Group,2020,2020,68.0
15000US390110403002,390110403002,"Block Group 2, Census Tract 403, Auglaize County, Ohio",Block Group,2020,2020,75.0
15000US390110403003,390110403003,"Block Group 3, Census Tract 403, Auglaize County, Ohio",Block Group,2020,2020,74.0
15000US390110404001,390110404001,"Block Group 1, Census Tract 404, Auglaize County, Ohio",Block Group,2020,2020,37.0
15000US390110404002,390110404002,"Block Group 2, Census Tract 404, Auglaize County, Ohio",Block Group,2020,2020,35.0
15000US390110404003,390110404003,"Block Group 3, Census Tract 404, Auglaize County, Ohio",Block Group,2020,2020,37.0
15000US390110404004,390110404004,"Block Group 4, Census Tract 404, Auglaize County, Ohio",Block Group,2020,2020,82.0
15000US390110404005,390110404005,"Block Group 5, Census Tract 404, Auglaize County, Ohio",Block Group,2020,2020,70.0
15000US390110405001,390110405001,"Block Group 1, Census Tract 405, Auglaize County, Ohio",Block Group,2020,2020,24.0
15000US390110405002,390110405002,"Block Group 2, Census Tract 405, Auglaize County, Ohio",Block Group,2020,2020,37.0
15000US390110405003,390110405003,"Block Group 3, Census Tract 405, Auglaize County, Ohio",Block Group,2020,2020,34.0
15000US390110405004,390110405004,"Block Group 4, Census Tract 405, Auglaize County, Ohio",Block Group,2020,2020,36.0
15000US390110406001,390110406001,"Block Group 1, Census Tract 406, Auglaize County, Ohio",Block Group,2020,2020,61.0
15000US390110406002,390110406002,"Block Group 2, Census Tract 406, Auglaize County, Ohio",Block Group,2020,2020,81.0
15000US390110406003,390110406003,"Block Group 3, Census Tract 406, Auglaize County, Ohio",Block Group,2020,2020,70.0
15000US390110406004,390110406004,"Block Group 4, Census Tract 406, Auglaize County, Ohio",Block Group,2020,2020,28.0
15000US390110409001,390110409001,"Block Group 1, Census Tract 409, Auglaize County, Ohio",Block Group,2020,2020,26.0
15000US390110409002,390110409002,"Block Group 2, Census Tract 409, Auglaize County, Ohio",Block Group,2020,2020,27.0
15000US390110409003,390110409003,"Block Group 3, Census Tract 409, Auglaize County, Ohio",Block Group,2020,2020,27.0
15000US390110410001,390110410001,"Block Group 1, Census Tract 410, Auglaize County, Ohio",Block Group,2020,2020,19.0
15000US390110410002,390110410002,"Block Group 2, Census Tract 410, Auglaize County, Ohio",Block Group,2020,2020,23.0
15000US390110410003,390110410003,"Block Group 3, Census Tract 410, Auglaize County, Ohio",Block Group,2020,2020,39.0
15000US390110411001,390110411001,"Block Group 1, Census Tract 411, Auglaize County, Ohio",Block Group,2020,2020,42.0
15000US390110411002,390110411002,"Block Group 2, Census Tract 411, Auglaize County, Ohio",Block Group,2020,2020,33.0
15000US390110411003,390110411003,"Block Group 3, Census Tract 411, Auglaize County, Ohio",Block Group,2020,2020,37.0
15000US390110411004,390110411004,"Block Group 4, Census Tract 411, Auglaize County, Ohio",Block Group,2020,2020,45.0
15000US390110412011,390110412011,"Block Group 1, Census Tract 412.01, Auglaize County, Ohio",Block Group,2020,2020,57.0
15000US390110412012,390110412012,"Block Group 2, Census Tract 412.01, Auglaize County, Ohio",Block Group,2020,2020,49.0
15000US390110412021,390110412021,"Block Group 1, Census Tract 412.02, Auglaize County, Ohio",Block Group,2020,2020,59.0
15000US390110412022,390110412022,"Block Group 2, Census Tract 412.02, Auglaize County, Ohio",Block Group,2020,2020,59.0
15000US390110412023,390110412023,"Block Group 3, Census Tract 412.02, Auglaize County, Ohio",Block Group,2020,2020,49.0
15000US390110412024,390110412024,"Block Group 4, Census Tract 412.02, Auglaize County, Ohio",Block Group,2020,2020,58.0
15000US390110412025,390110412025,"Block Group 5, Census Tract 412.02, Auglaize County, Ohio",Block Group,2020,2020,43.0
15000US390130101001,390130101001,"Block Group 1, Census Tract 101, Belmont County, Ohio",Block Group,2020,2020,69.0
15000US390130101002,390130101002,"Block Group 2, Census Tract 101, Belmont County, Ohio",Block Group,2020,2020,68.0
15000US390130101003,390130101003,"Block Group 3, Census Tract 101, Belmont County, Ohio",Block Group,2020,2020,99.0
15000US390130101004,390130101004,"Block Group 4, Census Tract 101, Belmont County, Ohio",Block Group,2020,2020,66.0
15000US390130101005,390130101005,"Block Group 5, Census Tract 101, Belmont County, Ohio",Block Group,2020,2020,72.0
15000US390130101006,390130101006,"Block Group 6, Census Tract 101, Belmont County, Ohio",Block Group,2020,2020,60.0
15000US390130102001,390130102001,"Block Group 1, Census Tract 102, Belmont County, Ohio",Block Group,2020,2020,73.0
15000US390130102002,390130102002,"Block Group 2, Census Tract 102, Belmont County, Ohio",Block Group,2020,2020,57.0
15000US390130102003,390130102003,"Block Group 3, Census Tract 102, Belmont County, Ohio",Block Group,2020,2020,66.0
15000US390130102004,390130102004,"Block Group 4, Census Tract 102, Belmont County, Ohio",Block Group,2020,2020,52.0
15000US390130103001,390130103001,"Block Group 1, Census Tract 103, Belmont County, Ohio",Block Group,2020,2020,41.0
15000US390130103002,390130103002,"Block Group 2, Census Tract 103, Belmont County, Ohio",Block Group,2020,2020,46.0
15000US390130106001,390130106001,"Block Group 1, Census Tract 106, Belmont County, Ohio",Block Group,2020,2020,59.0
15000US390130106002,390130106002,"Block Group 2, Census Tract 106, Belmont County, Ohio",Block Group,2020,2020,68.0
15000US390130106003,390130106003,"Block Group 3, Census Tract 106, Belmont County, Ohio",Block Group,2020,2020,42.0
15000US390130106004,390130106004,"Block Group 4, Census Tract 106, Belmont County, Ohio",Block Group,2020,2020,43.0
15000US390130107001,390130107001,"Block Group 1, Census Tract 107, Belmont County, Ohio",Block Group,2020,2020,52.0
15000US390130107002,390130107002,"Block Group 2, Census Tract 107, Belmont County, Ohio",Block Group,2020,2020,55.0
15000US390130108021,390130108021,"Block Group 1, Census Tract 108.02, Belmont County, Ohio",Block Group,2020,2020,62.0
15000US390130108022,390130108022,"Block Group 2, Census Tract 108.02, Belmont County, Ohio",Block Group,2020,2020,52.0
15000US390130109001,390130109001,"Block Group 1, Census Tract 109, Belmont County, Ohio",Block Group,2020,2020,45.0
15000US390130109002,390130109002,"Block Group 2, Census Tract 109, Belmont County, Ohio",Block Group,2020,2020,36.0
15000US390130109003,390130109003,"Block Group 3, Census Tract 109, Belmont County, Ohio",Block Group,2020,2020,76.0
15000US390130109004,390130109004,"Block Group 4, Census Tract 109, Belmont County, Ohio",Block Group,2020,2020,77.0
15000US390130109005,390130109005,"Block Group 5, Census Tract 109, Belmont County, Ohio",Block Group,2020,2020,63.0
15000US390130109006,390130109006,"Block Group 6, Census Tract 109, Belmont County, Ohio",Block Group,2020,2020,31.0
15000US390130110001,390130110001,"Block Group 1, Census Tract 110, Belmont County, Ohio",Block Group,2020,2020,56.0
15000US390130110002,390130110002,"Block Group 2, Census Tract 110, Belmont County, Ohio",Block Group,2020,2020,77.0
15000US390130110003,390130110003,"Block Group 3, Census Tract 110, Belmont County, Ohio",Block Group,2020,2020,66.0
15000US390130110004,390130110004,"Block Group 4, Census Tract 110, Belmont County, Ohio",Block Group,2020,2020,67.0
15000US390130110005,390130110005,"Block Group 5, Census Tract 110, Belmont County, Ohio",Block Group,2020,2020,66.0
15000US390130112001,390130112001,"Block Group 1, Census Tract 112, Belmont County, Ohio",Block Group,2020,2020,52.0
15000US390130112002,390130112002,"Block Group 2, Census Tract 112, Belmont County, Ohio",Block Group,2020,2020,56.0
15000US390130112003,390130112003,"Block Group 3, Census Tract 112, Belmont County, Ohio",Block Group,2020,2020,41.0
15000US390130113001,390130113001,"Block Group 1, Census Tract 113, Belmont County, Ohio",Block Group,2020,2020,43.0
15000US390130113002,390130113002,"Block Group 2, Census Tract 113, Belmont County, Ohio",Block Group,2020,2020,44.0
15000US390130113003,390130113003,"Block Group 3, Census Tract 113, Belmont County, Ohio",Block Group,2020,2020,43.0
15000US390130113004,390130113004,"Block Group 4, Census Tract 113, Belmont County, Ohio",Block Group,2020,2020,60.0
15000US390130113005,390130113005,"Block Group 5, Census Tract 113, Belmont County, Ohio",Block Group,2020,2020,50.0
15000US390130114001,390130114001,"Block Group 1, Census Tract 114, Belmont County, Ohio",Block Group,2020,2020,61.0
15000US390130114002,390130114002,"Block Group 2, Census Tract 114, Belmont County, Ohio",Block Group,2020,2020,26.0
15000US390130114003,390130114003,"Block Group 3, Census Tract 114, Belmont County, Ohio",Block Group,2020,2020,38.0
15000US390130114004,390130114004,"Block Group 4, Census Tract 114, Belmont County, Ohio",Block Group,2020,2020,63.0
15000US390130115001,390130115001,"Block Group 1, Census Tract 115, Belmont County, Ohio",Block Group,2020,2020,89.0
